p2,score
MYL2,50.147147147147145
MYL3,41.968968968968966
MYL4,42.146146146146144
MYL5,29.171171171171167
MYL6,42.53753753753753
MYL6B,34.286286286286284
MYL7,40.50050050050049
MYL9,50.4104104104104
MYLIP,18.447447447447445
MYLK,41.01801801801801
MYLK2,23.739739739739736
MYLK3,20.953953953953953
MYLK4,19.584584584584583
MYLPF,39.29629629629629
MYNN,15.177177177177175
MYO10,44.39739739739739
MYO15A,40.49849849849849
MYO16,35.09509509509509
MYO18A,41.58658658658658
MYO18B,40.29229229229229
MYO19,34.462462462462454
MYO1A,42.35735735735735
MYO1B,45.083083083083075
MYO1C,57.76976976976976
MYO1D,43.085085085085076
MYO1E,47.405405405405396
MYO1F,47.963963963963955
MYO1G,65.04004004004003
MYO1H,34.01501501501501
MYO3A,47.2092092092092
MYO3B,42.69969969969969
MYO5A,60.005005005004996
MYO5B,48.77977977977977
MYO5C,43.324324324324316
MYO6,60.57657657657657
MYO7A,49.51351351351351
MYO7B,34.61661661661661
MYO9A,51.783783783783775
MYO9B,54.57857857857857
MYOC,21.103103103103102
MYOCD,25.419419419419416
MYOD1,63.55155155155155
MYOF,26.532532532532528
MYOG,42.19419419419419
MYOM1,19.07407407407407
MYOM2,25.34234234234234
MYOM3,8.994994994994993
MYOT,17.025025025025023
MYOZ1,18.93993993993994
MYOZ2,23.71171171171171
MYOZ3,8.548548548548547
MYPN,18.92092092092092
MYPOP,3.939939939939939
MYRF,15.51151151151151
MYRFL,3.631631631631631
MYRIP,23.468468468468465
MYSM1,101.16616616616615
MYT1,21.78578578578578
MYT1L,33.91591591591591
MYZAP,5.333333333333332
MZB1,8.162162162162161
MZF1,15.73173173173173
MZT1,12.525525525525524
MZT2A,6.689689689689689
MZT2B,18.964964964964963
N4BP1,10.164164164164163
N4BP2,11.189189189189188
N4BP2L1,8.137137137137136
N4BP2L2,8.381381381381381
N4BP3,2.4504504504504503
N6AMT1,23.249249249249246
N6AMT2,5.365365365365365
NAA10,37.162162162162154
NAA11,16.419419419419416
NAA15,29.39339339339339
NAA16,15.075075075075073
NAA20,33.71271271271271
NAA25,21.545545545545544
NAA30,13.84184184184184
NAA35,16.408408408408405
NAA38,33.16516516516516
NAA40,8.534534534534533
NAA50,45.206206206206204
NAA60,17.747747747747745
NAAA,12.665665665665664
NAALAD2,7.0490490490490485
NAALADL1,8.488488488488487
NAALADL2,7.368368368368367
NAB1,6.697697697697697
NAB2,14.03303303303303
NABP1,8.688688688688687
NABP2,11.002002002002001
NACA,42.528528528528525
NACA2,22.604604604604603
NACAD,31.66566566566566
NACC1,20.148148148148145
NACC2,9.675675675675674
NADK,24.508508508508505
NADK2,11.643643643643642
NADSYN1,27.280280280280277
NAE1,43.45845845845845
NAF1,20.82082082082082
NAGA,14.108108108108107
NAGK,21.800800800800797
NAGLU,14.129129129129128
NAGPA,11.108108108108107
NAGS,26.229229229229226
NAIF1,6.8408408408408405
NAIP,23.836836836836834
NALCN,30.698698698698696
NAMPT,30.238238238238235
NANOG,91.41641641641641
NANOGNB,2.717717717717717
NANOS1,21.158158158158155
NANOS2,24.316316316316314
NANOS3,19.300300300300297
NANP,13.566566566566564
NANS,22.493493493493492
NAP1L1,46.603603603603595
NAP1L2,28.03403403403403
NAP1L3,27.72472472472472
NAP1L4,35.79279279279279
NAP1L5,28.36336336336336
NAP1L6,14.694694694694693
NAPA,28.82082082082082
NAPB,27.217217217217215
NAPEPLD,17.067067067067065
NAPG,16.267267267267265
NAPRT,20.299299299299296
NAPSA,21.401401401401397
NARF,10.685685685685685
NARFL,13.774774774774775
NARS,30.625625625625624
NARS2,27.742742742742738
NASP,62.06606606606606
NAT1,7.130130130130129
NAT10,67.37337337337337
NAT14,5.0640640640640635
NAT16,0.2702702702702703
NAT2,7.592592592592592
NAT6,1.6066066066066067
NAT8,19.73473473473473
NAT8L,25.691691691691688
NAT9,4.946946946946946
NATD1,2.9669669669669667
NAV1,12.428428428428427
NAV2,16.722722722722718
NAV3,15.339339339339338
NBAS,11.172172172172171
NBEA,26.720720720720717
NBEAL1,15.615615615615614
NBEAL2,21.336336336336334
NBL1,9.664664664664663
NBN,31.196196196196194
NBPF1,6.24024024024024
NBPF10,4.181181181181181
NBPF11,2.7577577577577577
NBPF12,6.749749749749749
NBPF15,2.298298298298298
NBPF19,3.296296296296296
NBPF26,6.275275275275274
NBPF3,2.193193193193193
NBPF4,3.174174174174174
NBPF6,0.7677677677677677
NBPF8,1.1521521521521523
NBPF9,5.0590590590590585
NBR1,47.77677677677677
NCALD,38.529529529529526
NCAM1,70.5145145145145
NCAM2,23.750750750750747
NCAN,49.79179179179179
NCAPD2,46.65365365365365
NCAPD3,30.809809809809806
NCAPG,59.582582582582575
NCAPG2,34.67467467467467
NCAPH,58.03603603603603
NCAPH2,20.74274274274274
NCBP1,79.24424424424424
NCBP2,62.666666666666664
NCBP2L,25.146146146146144
NCCRP1,16.535535535535534
NCDN,19.657657657657655
NCEH1,19.129129129129126
NCF1,42.11011011011011
NCF2,35.77977977977977
NCF4,37.527527527527525
NCK1,51.17917917917917
NCK2,32.82082082082081
NCKAP1,26.880880880880877
NCKAP1L,26.35435435435435
NCKAP5,13.574574574574573
NCKAP5L,3.359359359359359
NCKIPSD,26.162162162162158
NCL,81.3213213213213
NCLN,20.67067067067067
NCMAP,3.9219219219219217
NCOA1,36.52052052052052
NCOA2,41.507507507507505
NCOA3,46.95095095095095
NCOA4,16.428428428428425
NCOA5,34.2012012012012
NCOA6,31.656656656656654
NCOA7,16.790790790790787
NCOR1,77.03103103103102
NCOR2,65.34434434434434
NCR1,21.33133133133133
NCR2,13.752752752752752
NCR3,16.205205205205203
NCR3LG1,6.999999999999999
NCS1,38.72672672672672
NCSTN,22.880880880880877
NDC1,38.387387387387385
NDC80,59.59259259259259
NDE1,30.370370370370367
NDEL1,36.75275275275275
NDFIP1,12.802802802802802
NDFIP2,14.787787787787785
NDN,19.133133133133132
NDNF,9.493493493493492
NDNL2,18.78078078078078
NDOR1,18.921921921921918
NDP,12.49149149149149
NDRG1,35.31031031031031
NDRG2,21.78578578578578
NDRG3,17.062062062062058
NDRG4,36.33033033033033
NDST1,12.44244244244244
NDST2,11.974974974974975
NDST3,11.434434434434433
NDST4,12.699699699699698
NDUFA1,37.15115115115115
NDUFA10,40.83983983983984
NDUFA11,39.949949949949946
NDUFA12,42.41141141141141
NDUFA13,39.97397397397397
NDUFA2,46.005005005005
NDUFA3,39.08308308308308
NDUFA4,47.566566566566564
NDUFA4L2,18.929929929929926
NDUFA5,47.608608608608606
NDUFA6,47.64164164164164
NDUFA7,41.787787787787785
NDUFA8,46.069069069069066
NDUFA9,57.85485485485485
NDUFAB1,91.3003003003003
NDUFAF1,26.726726726726724
NDUFAF2,23.76176176176176
NDUFAF3,25.1991991991992
NDUFAF4,31.88288288288288
NDUFAF5,37.66466466466466
NDUFAF6,27.332332332332328
NDUFAF7,21.415415415415413
NDUFB1,28.256256256256254
NDUFB10,48.09809809809809
NDUFB11,35.27327327327327
NDUFB2,40.8018018018018
NDUFB3,39.548548548548546
NDUFB4,32.45845845845846
NDUFB5,43.3003003003003
NDUFB6,45.068068068068065
NDUFB7,48.26026026026026
NDUFB8,45.727727727727725
NDUFB9,44.33933933933934
NDUFC1,31.886886886886884
NDUFC2,39.35835835835835
NDUFC2-KCTD14,24.703703703703702
NDUFS1,60.65065065065065
NDUFS2,58.102102102102094
NDUFS3,61.5025025025025
NDUFS4,49.65665665665665
NDUFS5,51.78078078078078
NDUFS6,45.17717717717717
NDUFS7,56.23923923923924
NDUFS8,59.547547547547545
NDUFV1,53.346346346346344
NDUFV2,48.05005005005005
NDUFV3,25.75075075075075
NEB,29.766766766766764
NEBL,25.004004004004003
NECAB1,12.705705705705704
NECAB2,14.88288288288288
NECAB3,6.916916916916916
NECAP1,22.00800800800801
NECAP2,18.945945945945944
NEDD1,21.627627627627625
NEDD4,66.64864864864865
NEDD4L,60.59359359359359
NEDD8,127.82782782782782
NEDD8-MDP1,64.73473473473473
NEDD9,17.495495495495494
NEFH,30.810810810810807
NEFL,52.01001001001001
NEFM,42.41341341341341
NEGR1,27.199199199199196
NEIL1,15.165165165165163
NEIL2,9.771771771771771
NEIL3,36.74174174174174
NEK1,18.786786786786784
NEK10,12.274274274274273
NEK11,7.240240240240238
NEK2,55.206206206206204
NEK3,9.213213213213212
NEK4,34.328328328328325
NEK5,8.928928928928928
NEK6,22.937937937937935
NEK7,24.476476476476474
NEK8,17.135135135135133
NEK9,49.87687687687687
NELFA,25.344344344344343
NELFB,20.198198198198195
NELFCD,24.165165165165163
NELFE,24.610610610610607
NELL1,29.48348348348348
NELL2,33.409409409409406
NEMF,36.03403403403403
NENF,12.906906906906904
NEO1,24.858858858858856
NES,45.061061061061054
NET1,17.919919919919916
NETO1,21.896896896896894
NETO2,9.938938938938938
NEU1,11.638638638638637
NEU2,14.094094094094093
NEU3,14.070070070070068
NEU4,11.876876876876876
NEURL1,29.59359359359359
NEURL1B,24.52252252252252
NEURL2,9.728728728728727
NEURL3,8.460460460460459
NEURL4,19.17517517517517
NEUROD1,43.349349349349346
NEUROD2,15.257257257257255
NEUROD4,5.356356356356356
NEUROD6,36.389389389389386
NEUROG1,24.083083083083082
NEUROG2,20.02102102102102
NEUROG3,17.982982982982982
NEXN,19.737737737737735
NF1,70.01001001001
NF2,38.71171171171171
NFAM1,8.84184184184184
NFASC,41.57057057057057
NFAT5,27.148148148148145
NFATC1,39.44444444444444
NFATC2,28.752752752752748
NFATC2IP,60.716716716716704
NFATC3,14.728728728728727
NFATC4,16.545545545545544
NFE2,23.931931931931928
NFE2L1,18.25225225225225
NFE2L2,40.47347347347347
NFE2L3,14.81181181181181
NFIA,28.05305305305305
NFIB,22.978978978978976
NFIC,20.443443443443442
NFIL3,24.696696696696694
NFIX,16.981981981981978
NFKB1,82.28928928928929
NFKB2,51.223223223223215
NFKBIA,94.87087087087086
NFKBIB,24.98498498498498
NFKBID,17.825825825825824
NFKBIE,28.27627627627627
NFKBIL1,12.929929929929928
NFKBIZ,25.52752752752752
NFRKB,19.298298298298295
NFS1,39.428428428428425
NFU1,26.18118118118118
NFX1,34.17017017017017
NFXL1,21.36336336336336
NFYA,30.45445445445445
NFYB,58.27927927927927
NFYC,39.325325325325316
NGB,43.406406406406404
NGDN,44.565565565565564
NGEF,34.201201201201194
NGF,71.49549549549549
NGFR,40.83183183183183
NGFRAP1,8.935935935935936
NGLY1,20.050050050050046
NGRN,11.616616616616616
NHEJ1,11.801801801801801
NHLH1,14.831831831831831
NHLH2,13.962962962962962
NHLRC1,20.249249249249246
NHLRC2,16.268268268268265
NHLRC3,3.2712712712712704
NHLRC4,3.0280280280280274
NHP2,84.52052052052052
NHP2L1,88.9099099099099
NHS,9.080080080080078
NHSL1,4.571571571571571
NHSL2,4.7557557557557555
NICN1,7.749749749749749
NID1,32.83083083083083
NID2,24.150150150150147
NIF3L1,26.044044044044043
NIFK,55.585585585585584
NIM1K,23.3053053053053
NIN,19.107107107107105
NINJ1,6.491491491491491
NINJ2,9.059059059059058
NINL,13.445445445445444
NIP7,64.92992992992993
NIPA1,20.058058058058055
NIPA2,16.520520520520517
NIPAL1,16.47147147147147
NIPAL2,6.5705705705705695
NIPAL3,11.113113113113112
NIPAL4,11.061061061061059
NIPBL,52.90090090090089
NIPSNAP1,11.088088088088085
NIPSNAP3A,6.209209209209209
NIPSNAP3B,6.724724724724723
NISCH,19.126126126126124
NIT1,18.906906906906904
NIT2,24.739739739739736
NKAIN1,12.882882882882882
NKAIN2,25.431431431431427
NKAIN3,3.298298298298298
NKAIN4,6.443443443443442
NKAP,18.263263263263262
NKAPL,7.056056056056055
NKD1,25.908908908908906
NKD2,7.879879879879879
NKG7,21.133133133133132
NKIRAS1,8.725725725725725
NKIRAS2,5.746746746746746
NKPD1,8.765765765765764
NKRF,23.360360360360357
NKTR,41.01801801801801
NKX1-1,7.5015015015015
NKX1-2,8.162162162162161
NKX2-1,37.19919919919919
NKX2-2,31.25525525525525
NKX2-3,26.31431431431431
NKX2-4,19.489489489489486
NKX2-5,49.43743743743743
NKX2-6,14.806806806806804
NKX2-8,16.638638638638636
NKX3-1,25.149149149149146
NKX3-2,21.129129129129126
NKX6-1,16.553553553553552
NKX6-2,22.375375375375373
NKX6-3,8.491491491491491
NLE1,41.509509509509506
NLGN1,34.29929929929929
NLGN2,32.483483483483475
NLGN3,38.588588588588586
NLGN4X,32.32232232232232
NLK,16.639639639639636
NLN,17.995995995995994
NLRC3,16.02102102102102
NLRC4,25.951951951951948
NLRC5,19.49249249249249
NLRP1,17.119119119119116
NLRP10,6.333333333333332
NLRP11,10.587587587587585
NLRP12,11.94994994994995
NLRP13,3.9429429429429423
NLRP14,5.768768768768768
NLRP2,11.066066066066066
NLRP3,44.31531531531531
NLRP4,6.694694694694694
NLRP5,9.182182182182181
NLRP6,10.708708708708707
NLRP7,10.335335335335335
NLRP8,3.1001001001000996
NLRP9,7.77077077077077
NLRX1,13.72272272272272
NMB,11.845845845845846
NMBR,9.044044044044043
NMD3,59.92292292292292
NME1,62.01101101101101
NME1-NME2,60.62062062062061
NME2,54.79779779779779
NME3,36.03903903903903
NME4,36.72272272272272
NME5,30.66366366366366
NME6,33.509509509509506
NME7,39.29429429429429
NME8,71.66766766766766
NME9,20.079079079079076
NMI,14.667667667667667
NMNAT1,23.286286286286284
NMNAT2,30.88488488488488
NMNAT3,14.66366366366366
NMRAL1,20.821821821821818
NMRK1,19.27427427427427
NMRK2,25.300300300300297
NMS,8.973973973973973
NMT1,20.718718718718716
NMT2,14.175175175175173
NMU,11.200200200200198
NMUR1,11.818818818818817
NMUR2,9.854854854854853
NNAT,13.508508508508507
NNMT,15.780780780780779
NNT,21.855855855855854
NOA1,31.334334334334333
NOB1,39.81781781781782
NOBOX,11.876876876876874
NOC2L,51.72472472472472
NOC3L,46.93693693693693
NOC4L,52.49549549549549
NOD1,30.701701701701698
NOD2,47.96396396396396
NODAL,18.78078078078078
NOG,30.800800800800797
NOL10,40.63263263263263
NOL11,28.95295295295295
NOL12,16.523523523523522
NOL3,9.172172172172171
NOL4,22.006006006006
NOL4L,9.276276276276276
NOL6,40.2042042042042
NOL7,11.497497497497497
NOL8,20.072072072072068
NOL9,16.104104104104103
NOLC1,48.57657657657657
NOM1,25.117117117117115
NOMO1,4.6156156156156145
NOMO2,3.765765765765765
NOMO3,3.7737737737737733
NONO,50.03203203203203
NOP10,41.6016016016016
NOP14,46.226226226226224
NOP16,28.457457457457455
NOP2,56.4024024024024
NOP56,85.3993993993994
NOP58,84.76176176176176
NOP9,36.21121121121121
NOS1,45.19419419419419
NOS1AP,27.821821821821818
NOS2,50.15715715715715
NOS3,69.03103103103102
NOSIP,15.36236236236236
NOSTRIN,7.518518518518517
NOTCH1,135.78878878878876
NOTCH2,51.82582582582582
NOTCH2NL,22.227227227227225
NOTCH3,47.066066066066064
NOTCH4,36.19219219219219
NOTO,8.785785785785784
NOTUM,9.494494494494493
NOV,6.434434434434433
NOVA1,33.33833833833833
NOVA2,25.411411411411407
NOX1,25.95395395395395
NOX3,11.448448448448445
NOX4,29.900900900900897
NOX5,13.49149149149149
NOXA1,13.188188188188185
NOXO1,5.58058058058058
NOXRED1,11.897897897897895
NPAP1,5.245245245245244
NPAS1,14.098098098098097
NPAS2,24.17617617617617
NPAS3,24.164164164164163
NPAS4,18.088088088088085
NPAT,13.493493493493492
NPB,10.615615615615614
NPBWR1,11.433433433433432
NPBWR2,10.165165165165163
NPC1,33.29129129129129
NPC1L1,19.552552552552548
NPC2,24.515515515515514
NPDC1,17.695695695695694
NPEPL1,27.57357357357357
NPEPPS,29.16716716716716
NPFF,14.674674674674673
NPFFR1,13.587587587587587
NPFFR2,12.260260260260258
NPHP1,26.89189189189189
NPHP3,31.07507507507507
NPHP4,28.832832832832832
NPHS1,29.697697697697695
NPHS2,28.477477477477475
NPIPA1,2.5025025025025025
NPIPA2,1.2902902902902904
NPIPA3,1.005005005005005
NPIPA5,1.6276276276276276
NPIPA7,0.2182182182182182
NPIPA8,0.5015015015015015
NPIPB11,1.3713713713713713
NPIPB13,0.1531531531531531
NPIPB15,1.065065065065065
NPIPB3,1.6176176176176174
NPIPB4,2.019019019019019
NPIPB5,1.1231231231231231
NPIPB6,0.6526526526526525
NPIPB7,0.8948948948948947
NPIPB8,0.9709709709709707
NPIPB9,1.8978978978978978
NPL,26.716716716716714
NPLOC4,40.51451451451451
NPM1,94.94794794794794
NPM2,16.638638638638636
NPM3,26.19519519519519
NPNT,16.914914914914913
NPPA,33.507507507507505
NPPB,22.032032032032028
NPPC,10.859859859859858
NPR1,26.650650650650647
NPR2,21.897897897897895
NPR3,19.950950950950947
NPRL2,20.238238238238235
NPRL3,14.434434434434433
NPS,10.729729729729728
NPSR1,53.41141141141141
NPTN,17.309309309309306
NPTX1,26.747747747747745
NPTX2,15.665665665665664
NPTXR,15.780780780780777
NPVF,8.431431431431431
NPW,6.639639639639639
NPY,43.525525525525524
NPY1R,12.593593593593592
NPY2R,16.301301301301297
NPY4R,12.444444444444443
NPY5R,11.380380380380378
NQO1,31.229229229229226
NQO2,8.924924924924923
NR0B1,29.957957957957955
NR0B2,34.7047047047047
NR1D1,28.818818818818816
NR1D2,13.967967967967965
NR1H2,27.305305305305303
NR1H3,35.168168168168165
NR1H4,46.95095095095095
NR1I2,36.63363363363363
NR1I3,19.876876876876874
NR2C1,17.665665665665664
NR2C2,79.89789789789789
NR2C2AP,7.145145145145144
NR2E1,21.869869869869866
NR2E3,21.648648648648646
NR2F1,34.261261261261254
NR2F2,39.567567567567565
NR2F6,12.094094094094093
NR3C1,69.22922922922922
NR3C2,26.078078078078075
NR4A1,34.78078078078077
NR4A2,35.01401401401401
NR4A3,20.358358358358355
NR5A1,29.506506506506504
NR5A2,27.086086086086084
NR6A1,16.300300300300297
NRAP,15.18218218218218
NRARP,17.118118118118115
NRAS,104.84084084084083
NRBF2,8.307307307307306
NRBP1,8.078078078078077
NRBP2,6.771771771771771
NRCAM,39.74774774774774
NRD1,15.565565565565564
NRDE2,14.408408408408407
NREP,8.002002002002001
NRF1,16.513513513513512
NRG1,34.41541541541541
NRG2,15.92192192192192
NRG3,31.368368368368365
NRG4,7.693693693693693
NRGN,30.189189189189186
NRIP1,25.862862862862862
NRIP2,17.830830830830827
NRIP3,21.836836836836834
NRK,5.538538538538537
NRL,12.646646646646644
NRM,12.028028028028027
NRN1,12.698698698698697
NRN1L,2.103103103103103
NRP1,36.3023023023023
NRP2,12.938938938938938
NRROS,18.057057057057055
NRSN1,8.847847847847847
NRSN2,6.758758758758757
NRTN,9.805805805805806
NRXN1,70.5145145145145
NRXN2,55.29229229229229
NRXN3,50.845845845845844
NSA2,58.09809809809809
NSD1,44.17117117117117
NSDHL,24.697697697697695
NSF,65.84884884884885
NSFL1C,21.591591591591587
NSG1,13.120120120120118
NSL1,7.603603603603603
NSMAF,15.817817817817815
NSMCE1,25.981981981981978
NSMCE2,24.194194194194193
NSMCE4A,12.452452452452452
NSMF,7.5805805805805795
NSRP1,9.655655655655654
NSUN2,49.18118118118118
NSUN3,34.65265265265265
NSUN4,37.79779779779779
NSUN5,32.37337337337337
NSUN6,38.649649649649646
NSUN7,27.671671671671668
NT5C,13.941941941941941
NT5C1A,17.36036036036036
NT5C1B,12.967967967967967
NT5C1B-RDH14,10.038038038038037
NT5C2,31.786786786786784
NT5C3A,19.754754754754753
NT5C3B,13.186186186186186
NT5DC1,7.722722722722722
NT5DC2,12.310310310310308
NT5DC3,5.2772772772772765
NT5DC4,8.18118118118118
NT5E,45.569569569569566
NT5M,12.256256256256256
NTAN1,9.025025025025023
NTF3,23.654654654654653
NTF4,17.057057057057055
NTHL1,28.581581581581577
NTM,28.211211211211204
NTMT1,11.887887887887887
NTN1,33.99299299299299
NTN3,10.553553553553552
NTN4,10.519519519519518
NTN5,7.013013013013012
NTNG1,25.722722722722718
NTNG2,24.299299299299296
NTPCR,11.114114114114113
NTRK1,82.66466466466466
NTRK2,84.27427427427426
NTRK3,56.77077077077076
NTS,30.26426426426426
NTSR1,16.449449449449446
NTSR2,39.23523523523523
NUAK1,17.797797797797795
NUAK2,12.973973973973973
NUB1,17.144144144144143
NUBP1,25.747747747747745
NUBP2,22.56656656656656
NUBPL,27.710710710710707
NUCB1,19.16316316316316
NUCB2,17.5995995995996
NUCKS1,11.962962962962962
NUDC,44.77877877877877
NUDCD1,18.5985985985986
NUDCD2,21.329329329329326
NUDCD3,12.93393393393393
NUDT1,24.689689689689686
NUDT10,10.5025025025025
NUDT11,15.31231231231231
NUDT12,26.665665665665664
NUDT13,6.118118118118118
NUDT14,15.216216216216214
NUDT15,13.885885885885884
NUDT16,12.26226226226226
NUDT16L1,2.7247247247247244
NUDT17,6.806806806806807
NUDT18,8.016016016016016
NUDT19,17.921921921921918
NUDT2,17.177177177177175
NUDT21,42.45745745745745
NUDT22,7.666666666666666
NUDT3,19.489489489489486
NUDT4,15.757757757757755
NUDT5,18.246246246246244
NUDT6,11.632632632632632
NUDT7,16.547547547547545
NUDT8,11.17317317317317
NUDT9,11.429429429429428
NUF2,47.3053053053053
NUFIP1,15.942942942942942
NUFIP2,23.124124124124123
NUGGC,2.8198198198198194
NUMA1,31.739739739739736
NUMB,44.93793793793793
NUMBL,23.756756756756754
NUP107,48.83983983983983
NUP133,47.59859859859859
NUP153,56.009009009009006
NUP155,55.48848848848848
NUP160,38.208208208208205
NUP188,28.22122122122122
NUP205,41.37337337337337
NUP210,40.107107107107105
NUP210L,18.40940940940941
NUP214,54.43743743743743
NUP35,44.35635635635635
NUP37,61.381381381381374
NUP43,37.42042042042042
NUP50,37.13113113113113
NUP54,44.569569569569566
NUP62,36.3003003003003
NUP62CL,11.706706706706706
NUP85,37.13313313313313
NUP88,29.366366366366364
NUP93,47.142142142142134
NUP98,69.64464464464464
NUPL1,23.936936936936934
NUPL2,32.307307307307305
NUPR1,10.976976976976974
NUPR1L,9.319319319319318
NUS1,20.464464464464463
NUSAP1,33.14414414414414
NUTF2,40.17217217217217
NUTM1,10.792792792792792
NUTM2A,0.9229229229229228
NUTM2B,1.9509509509509508
NUTM2D,0.4034034034034034
NUTM2E,1.236236236236236
NUTM2F,1.7897897897897894
NUTM2G,0.8278278278278279
NVL,42.35635635635635
NWD1,29.349349349349342
NWD2,34.023023023023015
NXF1,50.186186186186184
NXF2,20.473473473473472
NXF2B,20.365365365365363
NXF3,16.21221221221221
NXF5,23.065065065065063
NXN,23.291291291291287
NXNL1,14.537537537537537
NXNL2,8.945945945945946
NXPE1,5.316316316316316
NXPE2,2.537537537537537
NXPE3,4.7257257257257255
NXPE4,5.391391391391391
NXPH1,34.11411411411411
NXPH2,12.974974974974973
NXPH3,16.099099099099096
NXPH4,10.952952952952952
NXT1,24.34234234234234
NXT2,15.131131131131129
NYAP1,25.592592592592588
NYAP2,11.222222222222221
NYNRIN,11.222222222222221
NYX,20.552552552552548
OAF,4.201201201201201
OARD1,5.538538538538538
OAS1,19.862862862862862
OAS2,22.56256256256256
OAS3,16.87187187187187
OASL,82.5085085085085
OAT,35.34034034034033
OAZ1,17.75975975975976
OAZ2,13.092092092092091
OAZ3,16.17117117117117
OBBP2,6.001001001001
OBFC1,29.875875875875874
OBP2A,6.2522522522522515
OBP2B,4.759759759759759
OBSCN,35.89189189189189
OBSL1,48.79479479479479
OC90,4.122122122122122
OCA2,25.229229229229226
OCEL1,2.4204204204204203
OCIAD1,12.464464464464463
OCIAD2,12.087087087087086
OCLM,1.9209209209209208
OCLN,42.03403403403403
OCM,22.62362362362362
OCM2,21.412412412412408
OCRL,41.987987987987985
OCSTAMP,4.876876876876876
ODAM,10.885885885885886
ODC1,39.67567567567567
ODF1,24.310310310310307
ODF2,17.57057057057057
ODF2L,5.243243243243242
ODF3,10.587587587587587
ODF3B,11.856856856856856
ODF3L1,1.147147147147147
ODF3L2,8.233233233233232
ODF4,7.271271271271271
OEBT,13.229229229229228
OFCC1,8.383383383383382
OFD1,31.654654654654653
OGDH,41.83983983983983
OGDHL,33.03903903903903
OGFOD1,19.134134134134133
OGFOD2,11.393393393393392
OGFOD3,2.9169169169169167
OGFR,5.586586586586586
OGFRL1,8.89089089089089
OGG1,29.098098098098095
OGN,30.042042042042038
OGT,66.20820820820819
OIP5,36.94294294294294
OIT3,6.423423423423422
OLA1,51.55655655655655
OLAH,5.325325325325324
OLFM1,28.132132132132128
OLFM2,19.653653653653652
OLFM3,37.242242242242234
OLFM4,21.072072072072068
OLFML1,7.888888888888888
OLFML2A,9.197197197197196
OLFML2B,13.164164164164163
OLFML3,12.174174174174173
OLIG1,25.39539539539539
OLIG2,39.802802802802795
OLIG3,11.775775775775774
OLR1,16.150150150150147
OMA1,34.48248248248248
OMD,16.318318318318315
OMG,21.19419419419419
OMP,10.414414414414413
ONECUT1,18.646646646646644
ONECUT2,18.048048048048045
ONECUT3,7.020020020020019
OOEP,8.561561561561561
OOSP2,3.977977977977978
OPA1,38.55555555555555
OPA3,16.715715715715714
OPALIN,38.889889889889886
OPCML,49.07407407407407
OPHN1,25.55355355355355
OPLAH,25.07407407407407
OPN1LW,8.803803803803802
OPN1MW2,3.9579579579579574
OPN1SW,13.884884884884883
OPN3,11.208208208208207
OPN4,20.526526526526524
OPN5,8.140140140140138
OPRD1,15.978978978978978
OPRK1,18.923923923923923
OPRL1,13.368368368368365
OPRM1,30.683683683683682
OPTC,15.800800800800797
OPTN,33.54154154154154
OR10A2,0.3113113113113113
OR10A3,2.5515515515515514
OR10A4,3.7857857857857855
OR10A5,2.29029029029029
OR10A6,0.5325325325325324
OR10A7,2.0330330330330324
OR10AD1,1.4914914914914914
OR10AG1,1.4994994994994992
OR10C1,1.5195195195195188
OR10D3,0.7417417417417416
OR10G2,2.3713713713713713
OR10G3,2.5715715715715715
OR10G4,0.9409409409409408
OR10G6,1.1651651651651649
OR10G7,0.37937937937937927
OR10G8,4.259259259259259
OR10G9,1.361361361361361
OR10H1,1.5535535535535536
OR10H2,0.5325325325325324
OR10H3,1.6206206206206202
OR10H4,3.8228228228228223
OR10H5,1.7007007007007005
OR10J1,2.6616616616616615
OR10J3,3.8778778778778773
OR10J5,3.6896896896896894
OR10K1,2.139139139139139
OR10K2,0.6256256256256256
OR10P1,1.6156156156156154
OR10Q1,0.3623623623623623
OR10R2,1.3803803803803802
OR10S1,0.5885885885885884
OR10T2,1.7727727727727727
OR10V1,2.8348348348348344
OR10W1,0.2182182182182182
OR10X1,2.043043043043043
OR10Z1,0.47447447447447444
OR11A1,4.559559559559559
OR11G2,3.58058058058058
OR11H1,2.4814814814814814
OR11H12,3.147147147147147
OR11H2,1.383383383383383
OR11H4,0.5365365365365365
OR11H6,0.6066066066066066
OR11L1,3.9849849849849845
OR12D2,2.053053053053053
OR12D3,2.7957957957957955
OR13A1,0.1771771771771771
OR13C2,0.1901901901901901
OR13C3,1.6896896896896896
OR13C4,1.0030030030030028
OR13C5,1.4444444444444444
OR13C8,3.363363363363363
OR13C9,0.5825825825825824
OR13D1,0.1531531531531531
OR13F1,1.7717717717717716
OR13G1,2.344344344344344
OR13H1,1.2112112112112108
OR13J1,1.7627627627627627
OR14A16,1.4154154154154153
OR14A2,0.46746746746746737
OR14C36,1.5515515515515512
OR14I1,7.706706706706706
OR14J1,1.5935935935935932
OR14K1,0.39539539539539525
OR1A1,3.747747747747747
OR1A2,4.711711711711711
OR1B1,0.2582582582582582
OR1C1,2.5045045045045042
OR1D2,1.7687687687687683
OR1D5,2.2202202202202197
OR1E1,3.203203203203203
OR1E2,4.605605605605605
OR1F1,1.5765765765765765
OR1G1,1.9579579579579576
OR1I1,2.9519519519519513
OR1J1,1.5155155155155153
